timestamp,symbol,timeframe,backend,close,fwd_log_return,hmm_ok,hmm_regime,hmm_policy,hmm_confidence,hmm_bull_prob,hmm_neutral_prob,hmm_bear_prob,hmm_reason,hmm_state_prob_max,hmm_state_prob_min,hmm_state_prob_margin,hmm_regime_prob_margin,hmm_state_prob_entropy,hmm_effective_emission_backend,hmm_mapping_method,fit_seconds
2022-08-03T23:00:00+00:00,ETHUSDT,1h,pomegranate_normal,1618.16,-0.006323406437222392,True,bear,block,1.0,0.0,9.151891142110665e-19,1.0,backend=pomegranate;emission=pomegranate_normal;gate=regime_filter,1.0,0.0,1.0,1.0,3.801252283578434e-17,pomegranate_normal,score_order,3.7534938340540975
2022-08-04T03:00:00+00:00,ETHUSDT,1h,pomegranate_normal,1651.14,0.005140778328777174,True,bear,caution,0.0,0.0,1.0,0.0,backend=pomegranate;emission=pomegranate_normal;gate=regime_filter,1.0,0.0,1.0,1.0,-0.0,pomegranate_normal,matched,0.5100711670238525
2022-08-04T07:00:00+00:00,ETHUSDT,1h,pomegranate_normal,1625.93,0.022465065408431642,True,bear,block,1.0,0.0,0.0,1.0,backend=pomegranate;emission=pomegranate_normal;gate=regime_filter,1.0,0.0,1.0,1.0,-0.0,pomegranate_normal,matched,0.5839055839460343
2022-08-04T11:00:00+00:00,ETHUSDT,1h,pomegranate_normal,1615.71,0.058722720891561705,True,bear,caution,0.0,0.0,1.0,0.0,backend=pomegranate;emission=pomegranate_normal;gate=regime_filter,1.0,0.0,1.0,1.0,-0.0,pomegranate_normal,matched,0.43039854208473116
2022-08-04T15:00:00+00:00,ETHUSDT,1h,pomegranate_normal,1615.59,0.0331533510631668,True,bear,block,1.0,0.0,0.0,1.0,backend=pomegranate;emission=pomegranate_normal;gate=regime_filter,1.0,0.0,1.0,1.0,-0.0,pomegranate_normal,matched,0.4243017500266433
2022-08-04T19:00:00+00:00,ETHUSDT,1h,pomegranate_normal,1590.96,0.05526538211791099,True,bear,block,0.9999999999999997,0.0,3.6295742954673024e-16,0.9999999999999997,backend=pomegranate;emission=pomegranate_normal;gate=regime_filter,0.9999999999999997,0.0,0.9999999999999993,0.9999999999999993,1.3237018773890062e-14,pomegranate_normal,matched,0.4071744589600712
2022-08-04T23:00:00+00:00,ETHUSDT,1h,pomegranate_normal,1607.96,0.07708380245522739,True,bear,caution,6.737758137874041e-13,0.0,0.9999999999993263,6.737758137874041e-13,backend=pomegranate;emission=pomegranate_normal;gate=regime_filter,0.9999999999993263,0.0,0.9999999999986525,0.9999999999986525,1.9556842734603884e-11,pomegranate_normal,matched,0.409691666951403
2022-08-05T03:00:00+00:00,ETHUSDT,1h,pomegranate_normal,1659.65,0.04409515446298477,True,neutral,caution,1.0,0.0,1.0,8.741681468067693e-22,backend=pomegranate;emission=pomegranate_normal;gate=regime_filter,1.0,0.0,1.0,1.0,4.2387337763439424e-20,pomegranate_normal,matched,0.4125526660354808
2022-08-05T07:00:00+00:00,ETHUSDT,1h,pomegranate_normal,1662.87,0.03420359421306266,True,neutral,caution,1.0,0.0,1.0,7.836625795598676e-28,backend=pomegranate;emission=pomegranate_normal;gate=regime_filter,1.0,0.0,1.0,1.0,4.891118259264416e-26,pomegranate_normal,matched,0.4363515420118347
2022-08-05T11:00:00+00:00,ETHUSDT,1h,pomegranate_normal,1713.43,-0.00077068144895966,True,neutral,caution,1.0,0.0,1.0,0.0,backend=pomegranate;emission=pomegranate_normal;gate=regime_filter,1.0,0.0,1.0,1.0,-0.0,pomegranate_normal,matched,0.462035792064853
