timestamp,symbol,timeframe,backend,close,fwd_log_return,hmm_ok,hmm_regime,hmm_policy,hmm_confidence,hmm_bull_prob,hmm_neutral_prob,hmm_bear_prob,hmm_reason,hmm_state_prob_max,hmm_state_prob_min,hmm_state_prob_margin,hmm_regime_prob_margin,hmm_state_prob_entropy,hmm_effective_emission_backend,hmm_mapping_method,fit_seconds
2022-08-03T23:00:00+00:00,BNBUSDT,1h,pomegranate_normal,297.5,0.04694773163799166,True,bull,allow,1.0,1.0,0.0,5.387432075943192e-41,backend=pomegranate;emission=pomegranate_normal;gate=regime_filter,1.0,0.0,1.0,1.0,4.9953304576311974e-39,pomegranate_normal,score_order,3.777335040969774
2022-08-04T03:00:00+00:00,BNBUSDT,1h,pomegranate_normal,306.5,0.021943442581879927,True,bull,caution,0.0,0.0,1.0,1.0350216321782813e-18,backend=pomegranate;emission=pomegranate_normal;gate=regime_filter,1.0,0.0,1.0,1.0,4.2862429008006803e-17,pomegranate_normal,matched,0.3740306659601629
2022-08-04T07:00:00+00:00,BNBUSDT,1h,pomegranate_normal,303.4,0.04353419978244322,True,bull,caution,2.5547355440998162e-05,2.5547355440998162e-05,0.0,0.999974452644559,backend=pomegranate;emission=pomegranate_normal;gate=regime_filter,0.999974452644559,0.0,0.999948905289118,0.999948905289118,0.00029570971896605825,pomegranate_normal,matched,0.5236972919665277
2022-08-04T11:00:00+00:00,BNBUSDT,1h,pomegranate_normal,300.5,0.05565978730020819,True,bull,caution,0.0,0.0,0.9999993622895519,6.377104481146e-07,backend=pomegranate;emission=pomegranate_normal;gate=regime_filter,0.9999993622895519,0.0,0.9999987245791038,0.9999987245791038,9.734893073476923e-06,pomegranate_normal,matched,0.5457557080080733
2022-08-04T15:00:00+00:00,BNBUSDT,1h,pomegranate_normal,303.0,0.03278982282299097,True,bull,allow,0.9990958117499622,0.9990958117499622,0.0,0.000904188250037763,backend=pomegranate;emission=pomegranate_normal;gate=regime_filter,0.9990958117499622,0.0,0.9981916234999244,0.9981916234999244,0.007240758266050345,pomegranate_normal,matched,0.5473995000356808
2022-08-04T19:00:00+00:00,BNBUSDT,1h,pomegranate_normal,310.6,0.012478165425908516,True,bull,allow,1.0,1.0,0.0,3.118463615493091e-40,backend=pomegranate;emission=pomegranate_normal;gate=regime_filter,1.0,0.0,1.0,1.0,2.8367435855262416e-38,pomegranate_normal,matched,0.7407872079638764
2022-08-04T23:00:00+00:00,BNBUSDT,1h,pomegranate_normal,311.8,0.013063751184363176,True,bull,allow,1.0,1.0,0.0,0.0,backend=pomegranate;emission=pomegranate_normal;gate=regime_filter,1.0,0.0,1.0,1.0,-0.0,pomegranate_normal,matched,0.7263150420039892
2022-08-05T03:00:00+00:00,BNBUSDT,1h,pomegranate_normal,313.3,0.005728850805082854,True,bull,allow,1.0,1.0,0.0,4.745679932264021e-32,backend=pomegranate;emission=pomegranate_normal;gate=regime_filter,1.0,0.0,1.0,1.0,3.422844822380547e-30,pomegranate_normal,matched,0.349363874993287
2022-08-05T07:00:00+00:00,BNBUSDT,1h,pomegranate_normal,316.9,-0.005378908713150986,True,bull,caution,0.0,0.0,1.0,0.0,backend=pomegranate;emission=pomegranate_normal;gate=regime_filter,1.0,0.0,1.0,1.0,-0.0,pomegranate_normal,matched,0.7554471249459311
2022-08-05T11:00:00+00:00,BNBUSDT,1h,pomegranate_normal,317.7,-0.010123465134975257,True,bull,allow,0.9915788716030649,0.9915788716030649,0.008421128396935087,0.0,backend=pomegranate;emission=pomegranate_normal;gate=regime_filter,0.9915788716030649,0.0,0.9831577432061298,0.9831577432061298,0.04861339748156947,pomegranate_normal,matched,0.5903632079716772
