timestamp,symbol,timeframe,backend,close,fwd_log_return,hmm_ok,hmm_regime,hmm_policy,hmm_confidence,hmm_bull_prob,hmm_neutral_prob,hmm_bear_prob,hmm_reason,hmm_state_prob_max,hmm_state_prob_min,hmm_state_prob_margin,hmm_regime_prob_margin,hmm_state_prob_entropy,hmm_effective_emission_backend,hmm_mapping_method,fit_seconds
2022-08-03T23:00:00+00:00,BNBUSDT,1h,pomegranate_gmm,297.5,0.04694773163799166,True,bear,block,1.0,0.0,0.0,1.0,backend=pomegranate;emission=pomegranate_gmm;gate=regime_filter,1.0,0.0,1.0,1.0,-0.0,pomegranate_gmm,score_order,1.1615717079257593
2022-08-04T03:00:00+00:00,BNBUSDT,1h,pomegranate_gmm,306.5,0.021943442581879927,True,bear,caution,0.0,1.0,0.0,0.0,backend=pomegranate;emission=pomegranate_gmm;gate=regime_filter,1.0,0.0,1.0,1.0,-0.0,pomegranate_gmm,matched,1.136837999918498
2022-08-04T07:00:00+00:00,BNBUSDT,1h,pomegranate_gmm,303.4,0.04353419978244322,True,bear,block,1.0,0.0,0.0,1.0,backend=pomegranate;emission=pomegranate_gmm;gate=regime_filter,1.0,0.0,1.0,1.0,-0.0,pomegranate_gmm,matched,1.1352346249623224
2022-08-04T11:00:00+00:00,BNBUSDT,1h,pomegranate_gmm,300.5,0.05565978730020819,True,bear,caution,0.0,0.0,1.0,0.0,backend=pomegranate;emission=pomegranate_gmm;gate=regime_filter,1.0,0.0,1.0,1.0,-0.0,pomegranate_gmm,matched,1.1313562919385731
2022-08-04T15:00:00+00:00,BNBUSDT,1h,pomegranate_gmm,303.0,0.03278982282299097,True,bear,caution,0.0,1.0,0.0,0.0,backend=pomegranate;emission=pomegranate_gmm;gate=regime_filter,1.0,0.0,1.0,1.0,-0.0,pomegranate_gmm,matched,1.1272142910165712
2022-08-04T19:00:00+00:00,BNBUSDT,1h,pomegranate_gmm,310.6,0.012478165425908516,True,bull,caution,1.0,1.0,0.0,0.0,backend=pomegranate;emission=pomegranate_gmm;gate=regime_filter,1.0,0.0,1.0,1.0,-0.0,pomegranate_gmm,matched,1.120551124913618
2022-08-04T23:00:00+00:00,BNBUSDT,1h,pomegranate_gmm,311.8,0.013063751184363176,True,bull,allow,1.0,1.0,0.0,0.0,backend=pomegranate;emission=pomegranate_gmm;gate=regime_filter,1.0,0.0,1.0,1.0,-0.0,pomegranate_gmm,matched,1.1273378339828923
2022-08-05T03:00:00+00:00,BNBUSDT,1h,pomegranate_gmm,313.3,0.005728850805082854,True,bull,caution,0.0,0.0,0.0,1.0,backend=pomegranate;emission=pomegranate_gmm;gate=regime_filter,1.0,0.0,1.0,1.0,-0.0,pomegranate_gmm,matched,1.1245129590388387
2022-08-05T07:00:00+00:00,BNBUSDT,1h,pomegranate_gmm,316.9,-0.005378908713150986,True,bull,caution,8.50922237399059e-39,8.50922237399059e-39,1.0,0.0,backend=pomegranate;emission=pomegranate_gmm;gate=regime_filter,1.0,0.0,1.0,1.0,7.45915608806069e-37,pomegranate_gmm,matched,1.117578792036511
2022-08-05T11:00:00+00:00,BNBUSDT,1h,pomegranate_gmm,317.7,-0.010123465134975257,True,neutral,caution,0.9916962925157171,0.008303707484282904,0.9916962925157171,0.0,backend=pomegranate;emission=pomegranate_gmm;gate=regime_filter,0.9916962925157171,0.0,0.9833925850314342,0.9833925850314342,0.048052640022077514,pomegranate_gmm,matched,1.1943411249667406
2022-08-05T15:00:00+00:00,BNBUSDT,1h,pomegranate_gmm,313.1,0.009219585254552123,True,neutral,caution,0.0,1.0,0.0,0.0,backend=pomegranate;emission=pomegranate_gmm;gate=regime_filter,1.0,0.0,1.0,1.0,-0.0,pomegranate_gmm,matched,1.127586166956462
2022-08-05T19:00:00+00:00,BNBUSDT,1h,pomegranate_gmm,314.5,0.013266145282795584,True,bull,caution,1.0,1.0,0.0,0.0,backend=pomegranate;emission=pomegranate_gmm;gate=regime_filter,1.0,0.0,1.0,1.0,-0.0,pomegranate_gmm,matched,1.1199262919835746
2022-08-05T23:00:00+00:00,BNBUSDT,1h,pomegranate_gmm,315.9,-0.0022183498243153873,True,bull,caution,0.0,0.0,1.0,0.0,backend=pomegranate;emission=pomegranate_gmm;gate=regime_filter,1.0,0.0,1.0,1.0,-0.0,pomegranate_gmm,matched,1.117639375035651
2022-08-06T03:00:00+00:00,BNBUSDT,1h,pomegranate_gmm,315.1,-0.013740430269736603,True,neutral,caution,1.0,0.0,1.0,0.0,backend=pomegranate;emission=pomegranate_gmm;gate=regime_filter,1.0,0.0,1.0,1.0,-0.0,pomegranate_gmm,matched,0.9748436249792576
2022-08-06T07:00:00+00:00,BNBUSDT,1h,pomegranate_gmm,315.2,-0.009243093694691064,True,neutral,caution,1.0,0.0,1.0,0.0,backend=pomegranate;emission=pomegranate_gmm;gate=regime_filter,1.0,0.0,1.0,1.0,-0.0,pomegranate_gmm,matched,1.1231201669434085
2022-08-06T11:00:00+00:00,BNBUSDT,1h,pomegranate_gmm,314.5,0.0031746058407726395,True,neutral,caution,1.0,0.0,1.0,0.0,backend=pomegranate;emission=pomegranate_gmm;gate=regime_filter,1.0,0.0,1.0,1.0,-0.0,pomegranate_gmm,matched,1.118359167012386
2022-08-06T15:00:00+00:00,BNBUSDT,1h,pomegranate_gmm,316.0,0.019740575234480157,True,neutral,caution,1.0,0.0,1.0,0.0,backend=pomegranate;emission=pomegranate_gmm;gate=regime_filter,1.0,0.0,1.0,1.0,-0.0,pomegranate_gmm,matched,1.1158638750202954
2022-08-06T19:00:00+00:00,BNBUSDT,1h,pomegranate_gmm,318.7,0.012162944267817919,True,neutral,caution,1.0,0.0,1.0,0.0,backend=pomegranate;emission=pomegranate_gmm;gate=regime_filter,1.0,0.0,1.0,1.0,-0.0,pomegranate_gmm,matched,1.1349877920001745
2022-08-06T23:00:00+00:00,BNBUSDT,1h,pomegranate_gmm,315.2,0.023825578412069823,True,neutral,caution,0.0,0.0,0.0,1.0,backend=pomegranate;emission=pomegranate_gmm;gate=regime_filter,1.0,0.0,1.0,1.0,-0.0,pomegranate_gmm,matched,1.1377885419642553
2022-08-07T03:00:00+00:00,BNBUSDT,1h,pomegranate_gmm,310.8,0.04652001563489291,True,neutral,caution,1.0,0.0,1.0,0.0,backend=pomegranate;emission=pomegranate_gmm;gate=regime_filter,1.0,0.0,1.0,1.0,-0.0,pomegranate_gmm,matched,1.1246998750139028
2022-08-07T07:00:00+00:00,BNBUSDT,1h,pomegranate_gmm,312.3,0.051181216381140815,True,neutral,caution,1.0,0.0,1.0,0.0,backend=pomegranate;emission=pomegranate_gmm;gate=regime_filter,1.0,0.0,1.0,1.0,-0.0,pomegranate_gmm,matched,0.952181417029351
2022-08-07T11:00:00+00:00,BNBUSDT,1h,pomegranate_gmm,315.5,0.04614535966555506,True,neutral,caution,0.0,1.0,0.0,0.0,backend=pomegranate;emission=pomegranate_gmm;gate=regime_filter,1.0,0.0,1.0,1.0,-0.0,pomegranate_gmm,matched,1.0365696250228211
2022-08-07T15:00:00+00:00,BNBUSDT,1h,pomegranate_gmm,322.3,0.008957588852263393,True,bull,caution,1.0,1.0,0.0,0.0,backend=pomegranate;emission=pomegranate_gmm;gate=regime_filter,1.0,0.0,1.0,1.0,-0.0,pomegranate_gmm,matched,1.1184897079365328
2022-08-07T19:00:00+00:00,BNBUSDT,1h,pomegranate_gmm,322.6,0.015380186287805868,True,bull,caution,0.0,0.0,1.0,0.0,backend=pomegranate;emission=pomegranate_gmm;gate=regime_filter,1.0,0.0,1.0,1.0,-0.0,pomegranate_gmm,matched,1.1248086250852793
2022-08-07T23:00:00+00:00,BNBUSDT,1h,pomegranate_gmm,322.8,0.0064845062792607145,True,neutral,caution,0.999999994835941,5.164058931561629e-09,0.999999994835941,0.0,backend=pomegranate;emission=pomegranate_gmm;gate=regime_filter,0.999999994835941,0.0,0.9999999896718821,0.9999999896718821,1.0370227125429431e-07,pomegranate_gmm,matched,1.1276127910241485
2022-08-08T03:00:00+00:00,BNBUSDT,1h,pomegranate_gmm,325.6,-0.0033840979842405684,True,neutral,caution,1.0,0.0,1.0,0.0,backend=pomegranate;emission=pomegranate_gmm;gate=regime_filter,1.0,0.0,1.0,1.0,-0.0,pomegranate_gmm,matched,1.1210925000486895
2022-08-08T07:00:00+00:00,BNBUSDT,1h,pomegranate_gmm,328.7,-0.009475846541788346,True,neutral,caution,0.9999995481265723,4.518734276562691e-07,0.9999995481265723,0.0,backend=pomegranate;emission=pomegranate_gmm;gate=regime_filter,0.9999995481265723,0.0,0.9999990962531446,0.9999990962531446,7.053682523972546e-06,pomegranate_gmm,matched,1.1251323750475422
2022-08-08T11:00:00+00:00,BNBUSDT,1h,pomegranate_gmm,330.4,-0.039511312273842185,True,neutral,caution,1.0,0.0,1.0,0.0,backend=pomegranate;emission=pomegranate_gmm;gate=regime_filter,1.0,0.0,1.0,1.0,-0.0,pomegranate_gmm,matched,1.1512510830070823
2022-08-08T15:00:00+00:00,BNBUSDT,1h,pomegranate_gmm,325.2,-0.02869816408674336,True,neutral,caution,0.0,0.0,0.0,1.0,backend=pomegranate;emission=pomegranate_gmm;gate=regime_filter,1.0,0.0,1.0,1.0,-0.0,pomegranate_gmm,matched,1.1349182080011815
2022-08-08T19:00:00+00:00,BNBUSDT,1h,pomegranate_gmm,327.6,-0.02222313678471035,True,neutral,caution,1.0,0.0,1.0,0.0,backend=pomegranate;emission=pomegranate_gmm;gate=regime_filter,1.0,0.0,1.0,1.0,-0.0,pomegranate_gmm,matched,1.123823249945417
2022-08-08T23:00:00+00:00,BNBUSDT,1h,pomegranate_gmm,324.9,-0.0015401204337967482,True,neutral,caution,0.0,1.9413728932756834e-29,0.0,1.0,backend=pomegranate;emission=pomegranate_gmm;gate=regime_filter,1.0,0.0,1.0,1.0,1.283472143894083e-27,pomegranate_gmm,matched,1.123513916041702
2022-08-09T03:00:00+00:00,BNBUSDT,1h,pomegranate_gmm,324.5,-0.029712897318511646,True,neutral,caution,1.0,0.0,1.0,0.0,backend=pomegranate;emission=pomegranate_gmm;gate=regime_filter,1.0,0.0,1.0,1.0,-0.0,pomegranate_gmm,matched,1.1253592079738155
2022-08-09T07:00:00+00:00,BNBUSDT,1h,pomegranate_gmm,325.6,-0.011428695823622857,True,neutral,caution,1.0,0.0,1.0,0.0,backend=pomegranate;emission=pomegranate_gmm;gate=regime_filter,1.0,0.0,1.0,1.0,-0.0,pomegranate_gmm,matched,1.121781999943778
2022-08-09T11:00:00+00:00,BNBUSDT,1h,pomegranate_gmm,317.6,-0.00031491104023441223,True,neutral,caution,0.0,1.0,0.0,0.0,backend=pomegranate;emission=pomegranate_gmm;gate=regime_filter,1.0,0.0,1.0,1.0,-0.0,pomegranate_gmm,matched,1.1262537919683382
2022-08-09T15:00:00+00:00,BNBUSDT,1h,pomegranate_gmm,316.0,0.05330077172678196,True,bull,caution,0.999805649755406,0.999805649755406,0.0,0.00019435024459402424,backend=pomegranate;emission=pomegranate_gmm;gate=regime_filter,0.999805649755406,0.0,0.999611299510812,0.999611299510812,0.0018552191312257004,pomegranate_gmm,matched,1.1355356249259785
2022-08-09T19:00:00+00:00,BNBUSDT,1h,pomegranate_gmm,320.4,0.020389955703049394,True,bull,allow,1.0,1.0,1.1684023786174489e-27,0.0,backend=pomegranate;emission=pomegranate_gmm;gate=regime_filter,1.0,0.0,1.0,1.0,7.245749226638768e-26,pomegranate_gmm,matched,1.1314954169793054
2022-08-09T23:00:00+00:00,BNBUSDT,1h,pomegranate_gmm,324.4,0.01347234094076712,True,bull,caution,0.0,0.0,1.0,0.0,backend=pomegranate;emission=pomegranate_gmm;gate=regime_filter,1.0,0.0,1.0,1.0,-0.0,pomegranate_gmm,matched,1.1237738750642166
2022-08-10T03:00:00+00:00,BNBUSDT,1h,pomegranate_gmm,315.0,0.05226107990029573,True,bull,caution,0.0,0.0,0.0,1.0,backend=pomegranate;emission=pomegranate_gmm;gate=regime_filter,1.0,0.0,1.0,1.0,-0.0,pomegranate_gmm,matched,1.1239932499593124
2022-08-10T07:00:00+00:00,BNBUSDT,1h,pomegranate_gmm,321.9,0.02666824708216149,True,bull,allow,1.0,1.0,0.0,0.0,backend=pomegranate;emission=pomegranate_gmm;gate=regime_filter,1.0,0.0,1.0,1.0,-0.0,pomegranate_gmm,matched,1.1310352080035955
2022-08-10T11:00:00+00:00,BNBUSDT,1h,pomegranate_gmm,317.5,0.03922071315328133,True,bull,caution,0.0,0.0,0.0,1.0,backend=pomegranate;emission=pomegranate_gmm;gate=regime_filter,1.0,0.0,1.0,1.0,-0.0,pomegranate_gmm,matched,1.1351617500185966
