timestamp,symbol,timeframe,backend,close,fwd_log_return,hmm_ok,hmm_regime,hmm_policy,hmm_confidence,hmm_bull_prob,hmm_neutral_prob,hmm_bear_prob,hmm_reason,hmm_state_prob_max,hmm_state_prob_min,hmm_state_prob_margin,hmm_regime_prob_margin,hmm_state_prob_entropy,hmm_effective_emission_backend,hmm_mapping_method,fit_seconds
2022-08-03T23:00:00+00:00,AVAXUSDT,1h,pomegranate_normal,23.04,0.01379332213233577,True,bear,block,1.0,0.0,0.0,1.0,backend=pomegranate;emission=pomegranate_normal;gate=regime_filter,1.0,0.0,1.0,1.0,-0.0,pomegranate_normal,score_order,3.8277294170111418
2022-08-04T03:00:00+00:00,AVAXUSDT,1h,pomegranate_normal,23.6,0.018472397635442266,True,bear,caution,0.0,0.0,1.0,0.0,backend=pomegranate;emission=pomegranate_normal;gate=regime_filter,1.0,0.0,1.0,1.0,-0.0,pomegranate_normal,matched,0.7035361670423299
2022-08-04T07:00:00+00:00,AVAXUSDT,1h,pomegranate_normal,23.48,0.01563522237445451,True,bear,block,1.0,0.0,0.0,1.0,backend=pomegranate;emission=pomegranate_normal;gate=regime_filter,1.0,0.0,1.0,1.0,-0.0,pomegranate_normal,matched,0.406531999935396
2022-08-04T11:00:00+00:00,AVAXUSDT,1h,pomegranate_normal,23.39,0.053279349945177655,True,bear,caution,0.0,0.0,1.0,0.0,backend=pomegranate;emission=pomegranate_normal;gate=regime_filter,1.0,0.0,1.0,1.0,-0.0,pomegranate_normal,matched,0.3876218340592459
2022-08-04T15:00:00+00:00,AVAXUSDT,1h,pomegranate_normal,23.4,0.03196235070295856,True,bear,block,1.0,0.0,0.0,1.0,backend=pomegranate;emission=pomegranate_normal;gate=regime_filter,1.0,0.0,1.0,1.0,-0.0,pomegranate_normal,matched,0.43016466591507196
2022-08-04T19:00:00+00:00,AVAXUSDT,1h,pomegranate_normal,23.15,0.0431174141831486,True,bear,caution,2.2739483572847424e-23,0.0,1.0,2.2739483572847424e-23,backend=pomegranate;emission=pomegranate_normal;gate=regime_filter,1.0,0.0,1.0,1.0,1.1855898177333827e-21,pomegranate_normal,matched,0.5155998750124127
2022-08-04T23:00:00+00:00,AVAXUSDT,1h,pomegranate_normal,23.36,0.06584866423750142,True,neutral,caution,0.9999999999999882,0.0,0.9999999999999882,1.1761150728447703e-14,backend=pomegranate;emission=pomegranate_normal;gate=regime_filter,0.9999999999999882,0.0,0.9999999999999765,0.9999999999999765,3.889952138645823e-13,pomegranate_normal,matched,0.4024823750369251
2022-08-05T03:00:00+00:00,AVAXUSDT,1h,pomegranate_normal,24.04,0.038356395030424754,True,neutral,caution,1.0,0.0,1.0,0.0,backend=pomegranate;emission=pomegranate_normal;gate=regime_filter,1.0,0.0,1.0,1.0,-0.0,pomegranate_normal,matched,0.692327958997339
2022-08-05T07:00:00+00:00,AVAXUSDT,1h,pomegranate_normal,23.85,0.05505977718302739,True,neutral,caution,1.0,0.0,1.0,2.142994217213372e-36,backend=pomegranate;emission=pomegranate_normal;gate=regime_filter,1.0,0.0,1.0,1.0,1.7600595659842286e-34,pomegranate_normal,matched,0.3267675410024822
2022-08-05T11:00:00+00:00,AVAXUSDT,1h,pomegranate_normal,24.67,0.030341648892762876,True,neutral,caution,1.0,0.0,1.0,1.401298464324817e-45,backend=pomegranate;emission=pomegranate_normal;gate=regime_filter,1.0,0.0,1.0,1.0,1.4472460587078947e-43,pomegranate_normal,matched,0.33605041704140604
2022-08-05T15:00:00+00:00,AVAXUSDT,1h,pomegranate_normal,24.16,0.06451265159765938,True,neutral,caution,1.0,0.0,1.0,8.953104527769569e-32,backend=pomegranate;emission=pomegranate_normal;gate=regime_filter,1.0,0.0,1.0,1.0,6.400639124637435e-30,pomegranate_normal,matched,0.473325458006002
2022-08-05T19:00:00+00:00,AVAXUSDT,1h,pomegranate_normal,24.17,0.09391755297255609,True,neutral,caution,1.0,0.0,1.0,0.0,backend=pomegranate;emission=pomegranate_normal;gate=regime_filter,1.0,0.0,1.0,1.0,-0.0,pomegranate_normal,matched,0.3370084170019254
2022-08-05T23:00:00+00:00,AVAXUSDT,1h,pomegranate_normal,24.95,0.06516457762831321,True,neutral,caution,1.0,0.0,1.0,1.8772330690541392e-30,backend=pomegranate;emission=pomegranate_normal;gate=regime_filter,1.0,0.0,1.0,1.0,1.2849238706513835e-28,pomegranate_normal,matched,0.3622515000170097
2022-08-06T03:00:00+00:00,AVAXUSDT,1h,pomegranate_normal,24.98,0.047302153822188914,True,neutral,caution,1.0,0.0,1.0,0.0,backend=pomegranate;emission=pomegranate_normal;gate=regime_filter,1.0,0.0,1.0,1.0,-0.0,pomegranate_normal,matched,0.3209512080065906
2022-08-06T07:00:00+00:00,AVAXUSDT,1h,pomegranate_normal,25.2,0.03585730989085278,True,neutral,caution,1.0,0.0,1.0,0.0,backend=pomegranate;emission=pomegranate_normal;gate=regime_filter,1.0,0.0,1.0,1.0,-0.0,pomegranate_normal,matched,0.36826445802580565
2022-08-06T11:00:00+00:00,AVAXUSDT,1h,pomegranate_normal,25.43,0.03932657887028016,True,neutral,caution,1.0,0.0,1.0,0.0,backend=pomegranate;emission=pomegranate_normal;gate=regime_filter,1.0,0.0,1.0,1.0,-0.0,pomegranate_normal,matched,0.4387988749658689
2022-08-06T15:00:00+00:00,AVAXUSDT,1h,pomegranate_normal,25.77,0.0833505646077436,True,neutral,caution,0.9999999999999885,0.0,0.9999999999999885,1.1525224947583074e-14,backend=pomegranate;emission=pomegranate_normal;gate=regime_filter,0.9999999999999885,0.0,0.9999999999999769,0.9999999999999769,3.8143963524651967e-13,pomegranate_normal,matched,0.5041306659113616
2022-08-06T19:00:00+00:00,AVAXUSDT,1h,pomegranate_normal,26.55,0.046006273008643586,True,neutral,caution,1.0,0.0,1.0,4.342964898158715e-34,backend=pomegranate;emission=pomegranate_normal;gate=regime_filter,1.0,0.0,1.0,1.0,3.336236792730546e-32,pomegranate_normal,matched,0.4035751670598984
2022-08-06T23:00:00+00:00,AVAXUSDT,1h,pomegranate_normal,26.63,0.04658828900147907,True,neutral,caution,1.0,0.0,1.0,0.0,backend=pomegranate;emission=pomegranate_normal;gate=regime_filter,1.0,0.0,1.0,1.0,-0.0,pomegranate_normal,matched,0.5562074590707198
2022-08-07T03:00:00+00:00,AVAXUSDT,1h,pomegranate_normal,26.19,0.07358964660640074,True,neutral,caution,1.0,0.0,1.0,0.0,backend=pomegranate;emission=pomegranate_normal;gate=regime_filter,1.0,0.0,1.0,1.0,-0.0,pomegranate_normal,matched,0.5660374999279156
2022-08-07T07:00:00+00:00,AVAXUSDT,1h,pomegranate_normal,26.12,0.08403989145786613,True,neutral,caution,1.0,0.0,1.0,0.0,backend=pomegranate;emission=pomegranate_normal;gate=regime_filter,1.0,0.0,1.0,1.0,-0.0,pomegranate_normal,matched,0.5648446249542758
2022-08-07T11:00:00+00:00,AVAXUSDT,1h,pomegranate_normal,26.45,0.11790905166058277,True,neutral,caution,0.9999999999999895,0.0,0.9999999999999895,1.0550351858698546e-14,backend=pomegranate;emission=pomegranate_normal;gate=regime_filter,0.9999999999999895,0.0,0.9999999999999789,0.9999999999999789,3.500850537590358e-13,pomegranate_normal,matched,0.5237068750429899
2022-08-07T15:00:00+00:00,AVAXUSDT,1h,pomegranate_normal,28.01,0.03611260068457815,True,neutral,caution,2.4896305338843315e-26,1.0,2.4896305338843315e-26,1.0302315326485633e-18,backend=pomegranate;emission=pomegranate_normal;gate=regime_filter,1.0,2.4896305338843315e-26,1.0,1.0,4.2668841348319276e-17,pomegranate_normal,matched,0.43052116699982435
2022-08-07T19:00:00+00:00,AVAXUSDT,1h,pomegranate_normal,27.8,0.02802098563762901,True,neutral,caution,1.0,0.0,1.0,0.0,backend=pomegranate;emission=pomegranate_normal;gate=regime_filter,1.0,0.0,1.0,1.0,-0.0,pomegranate_normal,matched,0.4978957080747932
2022-08-07T23:00:00+00:00,AVAXUSDT,1h,pomegranate_normal,27.9,0.00035835872091082753,True,neutral,caution,3.080542813561516e-32,0.0,3.080542813561516e-32,1.0,backend=pomegranate;emission=pomegranate_normal;gate=regime_filter,1.0,0.0,1.0,1.0,2.235168460996266e-30,pomegranate_normal,matched,0.6273283750051633
2022-08-08T03:00:00+00:00,AVAXUSDT,1h,pomegranate_normal,28.19,-0.005691939949324329,True,neutral,caution,1.0,0.0,1.0,0.0,backend=pomegranate;emission=pomegranate_normal;gate=regime_filter,1.0,0.0,1.0,1.0,-0.0,pomegranate_normal,matched,0.5155335000017658
2022-08-08T07:00:00+00:00,AVAXUSDT,1h,pomegranate_normal,28.41,0.0024608906776783803,True,neutral,caution,1.0,0.0,1.0,2.0816288687545158e-41,backend=pomegranate;emission=pomegranate_normal;gate=regime_filter,1.0,0.0,1.0,1.0,1.949920840394663e-39,pomegranate_normal,matched,0.47331216698512435
