backend,summary_scope,rows,hmm_ok_rate,bull_pct,neutral_pct,bear_pct,allow_pct,caution_pct,block_pct,avg_confidence,regime_switch_count,fallback_pct,avg_state_prob_margin,avg_regime_prob_margin,avg_fit_seconds,max_fit_seconds,total_fit_seconds,mapping_matched_pct,mapping_score_order_pct,mapping_none_pct,mapping_other_pct,fwd_rows,fwd_bull_n,fwd_bull_mean,fwd_bull_hit,fwd_neutral_n,fwd_neutral_mean,fwd_neutral_hit,fwd_bear_n,fwd_bear_mean,fwd_bear_hit,fwd_regime_spread,fwd_allow_mean,fwd_block_mean,fwd_policy_spread
pomegranate_normal,all,8641,0.999884272653628,0.28214327045480847,0.41141071635227405,0.3064460131929175,0.15380164332831847,0.6742275199629673,0.17197083670871427,0.7330155364172476,1297,0.0,0.999296228127555,0.999296228127555,0.7327168411724533,4.820813625003211,6331.406224571168,0.989005902094665,0.010878370558963082,0.0001157273463719477,0.0,8634,2434,-0.00021666451519169422,0.49548069022185703,3552,0.0012493202576762004,0.517454954954955,2648,0.0007902567574061686,0.5226586102719033,-0.001006921272597863,-0.0006515196380327565,0.0010797953540535323,-0.0017313149920862888
pomegranate_gmm,all,8641,0.999884272653628,0.3292443004281912,0.3312116653165143,0.3395440342552945,0.16977201712764725,0.6538595070015044,0.17636847587084828,0.6826600202420028,1301,0.013540099525517879,0.9976040529185365,0.9976040529185365,1.0556037468524526,4.009870207984932,9121.471976552042,0.9835667168151834,0.016317555838444624,0.0001157273463719477,0.0,8634,2845,0.000960639126442387,0.517750439367311,2855,0.00023502895853014748,0.49316987740805607,2934,0.0008857525656334875,0.527266530334015,7.488656080889956e-05,0.0005812451984050465,0.001650260035686275,-0.0010690148372812286
pomegranate_gmm,pure_gmm,8524,1.0,0.32871891130924447,0.33282496480525575,0.3384561238854998,0.17045987799155327,0.6542702956358517,0.17526982637259503,0.6845219663571563,1298,0.0,0.9976889987213523,0.9976889987213523,1.038711913641806,2.0985382499638945,8853.980351882754,0.9842796809009855,0.015720319099014547,0.0,0.0,8518,2802,0.0009317371522556807,0.5182012847965739,2831,0.00023068140771613147,0.4931119745672907,2885,0.0009018220857638082,0.5282495667244368,2.9915066491872488e-05,0.000529257414893828,0.0015846777801636516,-0.0010554203652698236
pomegranate_gmm,fallback,117,0.9914529914529915,0.36752136752136755,0.21367521367521367,0.4188034188034188,0.11965811965811966,0.6239316239316239,0.2564102564102564,0.5470084930149178,46,1.0,0.9914153518655323,0.9914153518655323,2.286253202301609,4.009870207984932,267.4916246692883,0.9316239316239316,0.05982905982905983,0.008547008547008548,0.0,116,43,0.002843972421120319,0.4883720930232558,24,0.0007478588066334506,0.5,49,-6.038142571294133e-05,0.46938775510204084,0.0029043538468332603,0.005976834444247928,0.004916256360712924,0.001060578083535004
