timestamp,symbol,timeframe,backend,close,fwd_log_return,hmm_ok,hmm_regime,hmm_policy,hmm_confidence,hmm_bull_prob,hmm_neutral_prob,hmm_bear_prob,hmm_reason,hmm_state_prob_max,hmm_state_prob_min,hmm_state_prob_margin,hmm_regime_prob_margin,hmm_state_prob_entropy,hmm_effective_emission_backend,hmm_mapping_method,fit_seconds
2022-08-03T23:00:00+00:00,XRPUSDT,1h,pomegranate_normal,0.3695,0.004051322219178724,True,bear,block,1.0,0.0,0.0,1.0,backend=pomegranate;emission=pomegranate_normal;gate=regime_filter,1.0,0.0,1.0,1.0,-0.0,pomegranate_normal,score_order,4.361373999970965
2022-08-04T03:00:00+00:00,XRPUSDT,1h,pomegranate_normal,0.3713,0.011780591396888753,True,bear,caution,0.0,0.0,1.0,0.0,backend=pomegranate;emission=pomegranate_normal;gate=regime_filter,1.0,0.0,1.0,1.0,-0.0,pomegranate_normal,matched,0.4231272910255939
2022-08-04T07:00:00+00:00,XRPUSDT,1h,pomegranate_normal,0.3715,0.007508750752569597,True,bear,block,1.0,0.0,2.36729145788257e-25,1.0,backend=pomegranate;emission=pomegranate_normal;gate=regime_filter,1.0,0.0,1.0,1.0,1.342322455162073e-23,pomegranate_normal,matched,0.4398757080780342
2022-08-04T11:00:00+00:00,XRPUSDT,1h,pomegranate_normal,0.3696,0.02088429316692093,True,bear,caution,0.0,0.0,1.0,0.0,backend=pomegranate;emission=pomegranate_normal;gate=regime_filter,1.0,0.0,1.0,1.0,-0.0,pomegranate_normal,matched,0.47074474999681115
2022-08-04T15:00:00+00:00,XRPUSDT,1h,pomegranate_normal,0.3686,0.004061194156387463,True,bear,block,1.0,0.0,0.0,1.0,backend=pomegranate;emission=pomegranate_normal;gate=regime_filter,1.0,0.0,1.0,1.0,-0.0,pomegranate_normal,matched,0.4325318749761209
2022-08-04T19:00:00+00:00,XRPUSDT,1h,pomegranate_normal,0.3671,0.007598408335619725,True,bear,caution,0.0,0.0,1.0,0.0,backend=pomegranate;emission=pomegranate_normal;gate=regime_filter,1.0,0.0,1.0,1.0,-0.0,pomegranate_normal,matched,0.4689436249900609
2022-08-04T23:00:00+00:00,XRPUSDT,1h,pomegranate_normal,0.371,0.014450345103789395,True,neutral,caution,1.0,0.0,1.0,0.0,backend=pomegranate;emission=pomegranate_normal;gate=regime_filter,1.0,0.0,1.0,1.0,-0.0,pomegranate_normal,matched,0.4643563329009339
2022-08-05T03:00:00+00:00,XRPUSDT,1h,pomegranate_normal,0.3757,-0.0037333376695397984,True,neutral,caution,1.0,0.0,1.0,0.0,backend=pomegranate;emission=pomegranate_normal;gate=regime_filter,1.0,0.0,1.0,1.0,-0.0,pomegranate_normal,matched,0.542205624980852
2022-08-05T07:00:00+00:00,XRPUSDT,1h,pomegranate_normal,0.3743,0.002135042177458222,True,neutral,caution,1.0,0.0,1.0,0.0,backend=pomegranate;emission=pomegranate_normal;gate=regime_filter,1.0,0.0,1.0,1.0,-0.0,pomegranate_normal,matched,0.6288432499859482
2022-08-05T11:00:00+00:00,XRPUSDT,1h,pomegranate_normal,0.3774,-0.00824801802406652,True,neutral,caution,1.0,0.0,1.0,0.0,backend=pomegranate;emission=pomegranate_normal;gate=regime_filter,1.0,0.0,1.0,1.0,-0.0,pomegranate_normal,matched,0.45517941704019904
2022-08-05T15:00:00+00:00,XRPUSDT,1h,pomegranate_normal,0.3701,0.012619310972156945,True,neutral,caution,1.0,0.0,1.0,0.0,backend=pomegranate;emission=pomegranate_normal;gate=regime_filter,1.0,0.0,1.0,1.0,-0.0,pomegranate_normal,matched,0.4749666670104489
