timestamp,symbol,timeframe,backend,close,fwd_log_return,hmm_ok,hmm_regime,hmm_policy,hmm_confidence,hmm_bull_prob,hmm_neutral_prob,hmm_bear_prob,hmm_reason,hmm_state_prob_max,hmm_state_prob_min,hmm_state_prob_margin,hmm_regime_prob_margin,hmm_state_prob_entropy,hmm_effective_emission_backend,hmm_mapping_method,fit_seconds
2022-08-03T23:00:00+00:00,SOLUSDT,1h,pomegranate_normal,38.54,0.007496480757355581,True,bear,block,1.0,0.0,0.0,1.0,backend=pomegranate;emission=pomegranate_normal;gate=regime_filter,1.0,0.0,1.0,1.0,-0.0,pomegranate_normal,score_order,3.7721195420017466
2022-08-04T03:00:00+00:00,SOLUSDT,1h,pomegranate_normal,39.36,0.018626262128470825,True,bear,caution,0.0,0.0,1.0,0.0,backend=pomegranate;emission=pomegranate_normal;gate=regime_filter,1.0,0.0,1.0,1.0,-0.0,pomegranate_normal,matched,0.5394302079221234
2022-08-04T07:00:00+00:00,SOLUSDT,1h,pomegranate_normal,39.21,0.021945640472368928,True,bear,block,1.0,0.0,0.0,1.0,backend=pomegranate;emission=pomegranate_normal;gate=regime_filter,1.0,0.0,1.0,1.0,-0.0,pomegranate_normal,matched,0.7162197500001639
2022-08-04T11:00:00+00:00,SOLUSDT,1h,pomegranate_normal,38.61,0.06030462912782294,True,bear,caution,0.0,0.0,1.0,0.0,backend=pomegranate;emission=pomegranate_normal;gate=regime_filter,1.0,0.0,1.0,1.0,-0.0,pomegranate_normal,matched,0.7097552079940215
2022-08-04T15:00:00+00:00,SOLUSDT,1h,pomegranate_normal,38.88,0.028649443276905225,True,bear,block,1.0,0.0,0.0,1.0,backend=pomegranate;emission=pomegranate_normal;gate=regime_filter,1.0,0.0,1.0,1.0,-0.0,pomegranate_normal,matched,0.7209925830829889
2022-08-04T19:00:00+00:00,SOLUSDT,1h,pomegranate_normal,38.38,0.039841837408115095,True,bear,block,1.0,0.0,5.097455086469892e-24,1.0,backend=pomegranate;emission=pomegranate_normal;gate=regime_filter,1.0,0.0,1.0,1.0,2.7339334206562804e-22,pomegranate_normal,matched,0.7066509169526398
2022-08-04T23:00:00+00:00,SOLUSDT,1h,pomegranate_normal,38.83,0.04334263681784596,True,bear,caution,0.0,0.0,1.0,0.0,backend=pomegranate;emission=pomegranate_normal;gate=regime_filter,1.0,0.0,1.0,1.0,-0.0,pomegranate_normal,matched,0.4675987079972401
2022-08-05T03:00:00+00:00,SOLUSDT,1h,pomegranate_normal,40.1,0.010172522902075596,True,neutral,caution,1.0,0.0,1.0,0.0,backend=pomegranate;emission=pomegranate_normal;gate=regime_filter,1.0,0.0,1.0,1.0,-0.0,pomegranate_normal,matched,0.4343512919731438
2022-08-05T07:00:00+00:00,SOLUSDT,1h,pomegranate_normal,40.08,0.00844725519886565,True,neutral,caution,1.0,0.0,1.0,0.0,backend=pomegranate;emission=pomegranate_normal;gate=regime_filter,1.0,0.0,1.0,1.0,-0.0,pomegranate_normal,matched,0.5484860419528559
2022-08-05T11:00:00+00:00,SOLUSDT,1h,pomegranate_normal,41.01,-0.01771264020071197,True,neutral,caution,1.0,0.0,1.0,0.0,backend=pomegranate;emission=pomegranate_normal;gate=regime_filter,1.0,0.0,1.0,1.0,-0.0,pomegranate_normal,matched,0.45541991700883955
