backend,summary_scope,rows,hmm_ok_rate,bull_pct,neutral_pct,bear_pct,allow_pct,caution_pct,block_pct,avg_confidence,regime_switch_count,fallback_pct,avg_state_prob_margin,avg_regime_prob_margin,avg_fit_seconds,max_fit_seconds,total_fit_seconds,mapping_matched_pct,mapping_score_order_pct,mapping_none_pct,mapping_other_pct,fwd_rows,fwd_bull_n,fwd_bull_mean,fwd_bull_hit,fwd_neutral_n,fwd_neutral_mean,fwd_neutral_hit,fwd_bear_n,fwd_bear_mean,fwd_bear_hit,fwd_regime_spread,fwd_allow_mean,fwd_block_mean,fwd_policy_spread
pomegranate_normal,all,8641,0.9994213632681402,0.2835319986112718,0.4309686378891332,0.2854993634995949,0.1623654669598426,0.6624233306330286,0.1752112024071288,0.7594820085360191,1117,0.0,0.9990154006738812,0.9990154006738812,0.743731583426811,4.161082583013922,6426.584612391074,0.9818308066196042,0.017590556648536048,0.0005786367318597385,0.0,8630,2450,0.0017804121975790524,0.49918367346938775,3713,-0.002285876696871653,0.4454618906544573,2467,-0.0010875637658704126,0.4847993514389947,0.002867975963449465,0.0022608954788803587,0.00020122160958026844,0.0020596738693000904
pomegranate_gmm,all,8641,0.9996528179608841,0.31223238051151486,0.36627705126721444,0.3214905682212707,0.1599351926860317,0.6767735215831501,0.1632912857308182,0.6772013807297775,1220,0.03066774678856614,0.9973669616662638,0.9973669616662638,1.014986830018857,3.73985720903147,8770.501198192942,0.9710681634070131,0.02858465455387108,0.0003471820391158431,0.0,8632,2694,-0.00043125917312642994,0.46919079435783223,3162,-0.00021999748354040554,0.4750158127767236,2776,-0.0016555715134880524,0.4715417867435158,0.0012243123403616225,-0.0006287407170035008,-0.0018764199081063332,0.0012476791911028326
pomegranate_gmm,pure_gmm,8376,1.0,0.3131566380133715,0.365090735434575,0.3217526265520535,0.16057784145176696,0.6757402101241643,0.16368194842406877,0.6772558660735203,1205,0.0,0.9976710958192141,0.9976710958192141,0.9791956135913268,2.045380415976979,8201.742459440953,0.9742120343839542,0.025787965616045846,0.0,0.0,8370,2619,0.0001071540417947107,0.4749904543718977,3058,-3.4355603753784264e-05,0.47449313276651406,2693,-0.0015229028246468532,0.4712216858522094,0.0016300568664415638,-0.00019743730817862052,-0.0019537980889097143,0.0017563607807310937
pomegranate_gmm,fallback,265,0.9886792452830189,0.2830188679245283,0.4037735849056604,0.3132075471698113,0.13962264150943396,0.7094339622641509,0.1509433962264151,0.6754792326573641,75,1.0,0.9877540270809406,0.9877540270809406,2.146259391516939,3.73985720903147,568.7587387519889,0.8716981132075472,0.1169811320754717,0.011320754716981131,0.0,262,75,-0.01923264863817266,0.26666666666666666,104,-0.005678582756497019,0.49038461538461536,83,-0.005960111020106725,0.4819277108433735,-0.013272537618065933,-0.016283888772457938,0.0007757172389295491,-0.017059606011387486
